id,url,aspect,date,elevation,lat,lng,observerName,has_photo,has_video,snow_profile,primaryAvalancheProblem,avalancheProblem,region,roles,redFlags
27014,https://utahavalanchecenter.org/observation/27014,,20160224,Unknown,0,0,"Greg Gagne",0,0,0,,Array,"Lake Peak","UAC Staff",Array
27013,https://utahavalanchecenter.org/observation/27013,,20160224,Unknown,0,0,Evelyn,0,0,0,,Array,"Cardiff Fork","UAC Staff",Array
26989,https://utahavalanchecenter.org/observation/26989,,20160223,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Cardiac Ridge","UAC Staff",Array
26973,https://utahavalanchecenter.org/observation/26973,North,20160222,9600,0,0,"Hardesty, O'Connor",1,0,1,,Array,"Kessler Peak","UAC Staff",Array
26956,https://utahavalanchecenter.org/observation/26956,,20160221,Unknown,0,0,"P Pagnucco",1,0,0,,Array,"Reed and Benson Ridge","UAC Staff",Array
26906,https://utahavalanchecenter.org/observation/26906,,20160219,Unknown,0,0,"Hardesty, Wilson, Keeling, Simper",1,1,0,,Array,"Broads Fork","UAC Staff",Array
26900,https://utahavalanchecenter.org/observation/26900,,20160219,Unknown,0,0,Evelyn,1,0,0,"Normal Caution",Array,"Park City Ridgeline","UAC Staff",Array
26873,https://utahavalanchecenter.org/observation/26873,,20160218,Unknown,0,0,"Greg Gagne",1,1,0,,Array,"Little Cottonwood Canyon","UAC Staff",Array
26827,https://utahavalanchecenter.org/observation/26827,,20160216,Unknown,0,0,"Greg Gagne",1,1,0,,Array,"Park City Ridgeline","UAC Staff",Array
26801,https://utahavalanchecenter.org/observation/26801,,20160215,Unknown,0,0,Meisenheimer,0,1,0,,Array,"Days Draw","UAC Staff",Array
26761,https://utahavalanchecenter.org/observation/26761,Northeast,20160213,8900,0,0,Brackelsberg,1,0,1,,Array,"Murdock Peak","UAC Staff",Array
26760,https://utahavalanchecenter.org/observation/26760,,20160213,Unknown,0,0,"Greg Gagne",1,1,0,,Array,"White Pine","UAC Staff",Array
26722,https://utahavalanchecenter.org/observation/26722,,20160211,Unknown,0,0,"Greg Gagne with ""Gunner""",1,0,0,,Array,"Silver Fork","UAC Staff",Array
26735,https://utahavalanchecenter.org/observation/26735,,20160210,Unknown,40.665799898358,-111.60221098574,"Hardesty - talking wet snow with AAI Level 3 avalanche class",0,1,0,,Array,"Park City Ridgeline","UAC Staff",Array
26707,https://utahavalanchecenter.org/observation/26707,,20160210,Unknown,0,0,Meisenheimer,1,1,0,"Normal Caution",Array,Hogum,"UAC Staff",Array
26624,https://utahavalanchecenter.org/observation/26624,,20160206,Unknown,0,0,"Greg Gagne with Mark Johnston",1,1,0,"Persistent Weak Layer",Array,"Mill Creek Canyon","UAC Staff",Array
26581,https://utahavalanchecenter.org/observation/26581,,20160204,Unknown,0,0,"Greg Gagne with Gunner",0,0,0,"Persistent Weak Layer",Array,"Maybird Gulch","UAC Staff",Array
26598,https://utahavalanchecenter.org/observation/26598,,20160202,Unknown,0,0,Evelyn,0,0,0,,Array,"Silver Spoon","UAC Staff",Array
26539,https://utahavalanchecenter.org/observation/26539,Northwest,20160202,9200,0,0,"Greg Gagne",1,1,1,"Wind Drifted Snow",Array,"Porter Fork","UAC Staff",Array
26514,https://utahavalanchecenter.org/observation/26514,,20160201,Unknown,0,0,"Meisenheimer / Leven",0,1,0,,Array,"Broads Fork","UAC Staff",Array
26434,https://utahavalanchecenter.org/observation/26434,,20160129,Unknown,0,0,Evelyn,1,0,0,,Array,"Circle Awl","UAC Staff",Array
26372,https://utahavalanchecenter.org/observation/26372,,20160127,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Salt Lake","UAC Staff",Array
26355,https://utahavalanchecenter.org/observation/26355,,20160127,Unknown,0,0,"Meisenheimer - Vintoniv",0,1,0,,Array,"Gobblers Knob","UAC Staff",Array
26248,https://utahavalanchecenter.org/observation/26248,,20160123,Unknown,0,0,"Greg Gagne with Westminster Level 1 Class",1,0,0,"Persistent Weak Layer",Array,10420,"UAC Staff",Array
26221,https://utahavalanchecenter.org/observation/26221,,20160122,Unknown,0,0,"Greg Gagne with Dave Pease & ""Gunner""",1,0,0,"Persistent Weak Layer",Array,"Big Cottonwood Canyon","UAC Staff",Array
26104,https://utahavalanchecenter.org/observation/26104,,20160119,Unknown,0,0,"Greg Gagne",1,0,0,"Persistent Weak Layer",Array,"Maybird Gulch","UAC Staff",Array
26043,https://utahavalanchecenter.org/observation/26043,,20160117,Unknown,0,0,Meisenheimer,1,1,0,"Persistent Weak Layer",Array,"Cottonwood Ridgeline","UAC Staff",Array
25996,https://utahavalanchecenter.org/observation/25996,,20160116,Unknown,0,0,"Greg Gagne",1,0,0,"New Snow",Array,"Raymond Peak","UAC Staff",Array
25977,https://utahavalanchecenter.org/observation/25977,,20160115,Unknown,0,0,"Mark Staples / Trent Meisenheimer",0,1,1,,Array,"Upper Days","UAC Staff",Array
25969,https://utahavalanchecenter.org/observation/25969,Northwest,20160115,9200,40.699119055062,-111.64800170836,Brackelsberg,0,0,1,"Wind Drifted Snow",Array,"Lambs Canyon","UAC Staff",Array
25946,https://utahavalanchecenter.org/observation/25946,,20160114,Unknown,0,0,"Greg Gagne",1,1,0,"New Snow",Array,"Little Cottonwood Canyon","UAC Staff",Array
25928,https://utahavalanchecenter.org/observation/25928,,20160113,Unknown,0,0,Evelyn,1,1,0,,Array,10420,"UAC Staff",Array
25871,https://utahavalanchecenter.org/observation/25871,,20160111,Unknown,0,0,"Mark Staples",1,0,1,,Array,"West Bowl","UAC Staff",Array
25798,https://utahavalanchecenter.org/observation/25798,,20160108,Unknown,0,0,"Robby Jost",1,0,0,,Array,"Grizzly Gulch","UAC Staff",Array
25793,https://utahavalanchecenter.org/observation/25793,,20160108,Unknown,0,0,"Greg Gagne",1,0,0,"New Snow",Array,"Salt Lake","UAC Staff",Array
25772,https://utahavalanchecenter.org/observation/25772,North,20160108,8900,0,0,"Greg G",0,0,0,,Array,"Mineral Fork","UAC Staff",Array
25738,https://utahavalanchecenter.org/observation/25738,Northeast,20160106,9800,40.621688200848,-111.66950231019,"Greg Gagne with Dave Pease",1,1,1,"Persistent Weak Layer",Array,"Mineral Fork","UAC Staff",Array
25718,https://utahavalanchecenter.org/observation/25718,,20160105,Unknown,0,0,"Greg G",0,0,0,,Array,Argenta,"UAC Staff",Array
25652,https://utahavalanchecenter.org/observation/25652,,20160103,Unknown,0,0,"Greg Gagne and Tom Flaherty",0,0,0,"Persistent Weak Layer",Array,"Porter Fork","UAC Staff",Array
25639,https://utahavalanchecenter.org/observation/25639,,20160102,Unknown,0,0,"D Geraghty",1,0,0,,Array,"Mill A","UAC Staff",Array
25605,https://utahavalanchecenter.org/observation/25605,,20160102,Unknown,0,0,"Mark Staples",1,1,0,,Array,"Broads Fork","UAC Staff",Array
25618,https://utahavalanchecenter.org/observation/25618,,20160101,Unknown,0,0,"Mark White",1,0,0,,Array,"Cardiff Fork","UAC Staff",Array
25617,https://utahavalanchecenter.org/observation/25617,,20160101,Unknown,0,0,"Mark White",1,0,0,,Array,"Cardiff Fork","UAC Staff",Array
25603,https://utahavalanchecenter.org/observation/25603,,20160101,Unknown,0,0,"Kelly Paasch",1,0,0,,Array,"Big Cottonwood Canyon","UAC Staff",Array
25575,https://utahavalanchecenter.org/observation/25575,South,20151231,10000,0,0,"Mark Staples",0,0,1,,Array,"Snowbird periphery","UAC Staff",Array
25568,https://utahavalanchecenter.org/observation/25568,,20151231,Unknown,0,0,"Trent Meisenheimer",0,1,0,,Array,"Days Fork","UAC Staff",Array
25562,https://utahavalanchecenter.org/observation/25562,Northeast,20151231,8900,0,0,Brackelsberg,0,0,1,"Persistent Weak Layer",Array,"Murdock Peak","UAC Staff",Array
25508,https://utahavalanchecenter.org/observation/25508,,20151229,Unknown,0,0,Evelyn,1,0,0,,Array,"Big Cottonwood Canyon","UAC Staff",Array
25506,https://utahavalanchecenter.org/observation/25506,,20151229,Unknown,0,0,"Greg Gagne",1,1,0,"Persistent Weak Layer",Array,"Mineral Fork","UAC Staff",Array
25484,https://utahavalanchecenter.org/observation/25484,Northeast,20151228,9900,40.620954257126,-111.66709903654,"Brackelsberg / Francis",1,0,1,"Persistent Weak Layer",Array,"Georges Bowl","UAC Staff",Array
25457,https://utahavalanchecenter.org/observation/25457,,20151227,Unknown,0,0,"Trent & Bruce Meisenheimer",1,1,0,"Persistent Weak Layer",Array,"Catherine's Pass","UAC Staff",Array
25435,https://utahavalanchecenter.org/observation/25435,,20151226,Unknown,0,0,"Gordon - Meisenheimer",0,1,0,,Array,"Brighton Perimeter","UAC Staff",Array
25429,https://utahavalanchecenter.org/observation/25429,,20151226,Unknown,0,0,"Hardesty, Trenbeath",1,0,0,,Array,Gobblers,"UAC Staff",Array
25420,https://utahavalanchecenter.org/observation/25420,,20151226,Unknown,0,0,"Greg Gagne",1,1,0,"Persistent Weak Layer",Array,"Little Water","UAC Staff",Array
25366,https://utahavalanchecenter.org/observation/25366,,20151224,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Grizzly Gulch","UAC Staff",Array
25387,https://utahavalanchecenter.org/observation/25387,,20151223,Unknown,0,0,Adam,0,0,0,,Array,"Bear Trap","UAC Staff",Array
25282,https://utahavalanchecenter.org/observation/25282,,20151222,Unknown,0,0,"Greg Gagne",0,0,0,"Persistent Weak Layer",Array,"Bear Trap","UAC Staff",Array
25258,https://utahavalanchecenter.org/observation/25258,,20151221,Unknown,0,0,"Meisenheimer,Dunn,Hoffmann",0,1,0,,Array,"Mineral Fork","UAC Staff",Array
25254,https://utahavalanchecenter.org/observation/25254,,20151221,Unknown,0,0,Evelyn,0,1,0,,Array,10420,"UAC Staff",Array
25241,https://utahavalanchecenter.org/observation/25241,,20151221,Unknown,0,0,Brackelsberg,1,0,0,"Persistent Weak Layer",Array,"Silver Fork","UAC Staff",Array
25224,https://utahavalanchecenter.org/observation/25224,,20151220,Unknown,0,0,"Meisenheimer, Carrillo",0,1,0,"Persistent Weak Layer",Array,"Mineral Fork","UAC Staff",Array
25219,https://utahavalanchecenter.org/observation/25219,Northeast,20151220,9800,40.604970250714,-111.55582815408,"Mark Staples",1,0,1,,Array,10420,"UAC Staff",Array
25215,https://utahavalanchecenter.org/observation/25215,Northeast,20151220,10400,0,0,"Greg Gagne",0,1,1,"Persistent Weak Layer",Array,"Salt Lake","UAC Staff",Array
25177,https://utahavalanchecenter.org/observation/25177,,20151218,Unknown,0,0,"Greg Gagne with ""Gunner""",1,0,0,"Persistent Weak Layer",Array,"Park City Ridgeline","UAC Staff",Array
25067,https://utahavalanchecenter.org/observation/25067,,20151215,Unknown,0,0,"Greg Gagne",0,0,0,"Persistent Weak Layer",Array,"Bear Trap","UAC Staff",Array
25024,https://utahavalanchecenter.org/observation/25024,South,20151213,10000,0,0,"Greg Gagne",1,1,1,"Persistent Weak Layer",Array,"Cardiff Pass","UAC Staff",Array
24997,https://utahavalanchecenter.org/observation/24997,,20151211,Unknown,0,0,"Greg Gagne",1,0,1,"Persistent Weak Layer",Array,"Dry Fork of AF","UAC Staff",Array
24994,https://utahavalanchecenter.org/observation/24994,,20151211,Unknown,0,0,Hardesty,1,0,0,,Array,10420,"UAC Staff",Array
24974,https://utahavalanchecenter.org/observation/24974,,20151210,Unknown,0,0,"Mark Staples",1,0,0,,Array,"Park City Ridgeline","UAC Staff",Array
24977,https://utahavalanchecenter.org/observation/24977,,20151208,Unknown,0,0,"Dave Ream",1,0,0,,Array,"Alta Periphery","UAC Staff",Array
24947,https://utahavalanchecenter.org/observation/24947,Northeast,20151208,9800,0,0,Evelyn,1,0,0,,Array,"Big Cottonwood Canyon","UAC Staff",Array
24841,https://utahavalanchecenter.org/observation/24841,,20151201,Unknown,0,0,Evelyn,1,1,0,"Wind Drifted Snow",Array,"Scott Hill","UAC Staff",Array
24826,https://utahavalanchecenter.org/observation/24826,,20151130,Unknown,0,0,Hardesty,1,0,0,,Array,"Patsy Marly","UAC Staff",Array
24787,https://utahavalanchecenter.org/observation/24787,North,20151129,9900,40.581858023267,-111.59089855236,"Mark Staples",1,1,1,"Wind Drifted Snow",Array,"Pioneer Peak","UAC Staff",Array
24748,https://utahavalanchecenter.org/observation/24748,Northwest,20151127,10300,0,0,"Greg Gagne and Tom Flaherty",1,1,1,"Persistent Weak Layer",Array,"Catherine's Pass","UAC Staff",Array
24728,https://utahavalanchecenter.org/observation/24728,,20151125,Unknown,0,0,"Kobernik Staples White",0,0,0,,Array,"Silver Fork","UAC Staff",Array
24693,https://utahavalanchecenter.org/observation/24693,,20151122,Unknown,0,0,Hardesty,0,0,0,"Persistent Weak Layer",Array,"Dry Fork of AF","UAC Staff",Array
24684,https://utahavalanchecenter.org/observation/24684,,20151121,Unknown,0,0,"Trent Meisenheimer",1,0,0,,Array,"Pioneer Bowl","UAC Staff",Array
24678,https://utahavalanchecenter.org/observation/24678,,20151121,Unknown,0,0,"Craig Gordon",0,0,0,"Wind Drifted Snow",Array,"Pioneer Ridge","UAC Staff",Array
24656,https://utahavalanchecenter.org/observation/24656,Northwest,20151120,10000,0,0,"Greg Gagne",1,1,1,"Persistent Weak Layer",Array,"Hidden Canyon","UAC Staff",Array
24642,https://utahavalanchecenter.org/observation/24642,North,20151119,9300,0,0,Evelyn,1,0,1,"Persistent Weak Layer",Array,"Guardsman Pass area","UAC Staff",Array
24610,https://utahavalanchecenter.org/observation/24610,,20151116,Unknown,40.578855130007,-111.60083769474,"Greg Gagne",0,0,1,"Persistent Weak Layer",Array,"Alta Periphery","UAC Staff",Array
24609,https://utahavalanchecenter.org/observation/24609,North,20151116,10000,40.603429236231,-111.56587997483,Hardesty,1,0,1,"Persistent Weak Layer",Array,10420,"UAC Staff",Array
24532,https://utahavalanchecenter.org/observation/24532,,20151111,Unknown,0,0,"Mark Staples",1,0,0,"Wind Drifted Snow",Array,"Catherine's Pass","UAC Staff",Array
24514,https://utahavalanchecenter.org/observation/24514,North,20151110,8800,40.587772240219,-111.6257285944,"Kobernik - Staples",1,0,1,,Array,"Albion Basin","UAC Staff",Array
24500,https://utahavalanchecenter.org/observation/24500,,20151109,Unknown,0,0,Hardesty,1,1,0,,Array,"Alta Periphery","UAC Staff",Array
24491,https://utahavalanchecenter.org/observation/24491,,20151109,Unknown,0,0,Evelyn,1,0,0,,Array,"Cardiff Pass","UAC Staff",Array
24437,https://utahavalanchecenter.org/observation/24437,,20151101,Unknown,0,0,Lees,1,0,0,,Array,"Cardiff Pass","UAC Staff",Array
24175,https://utahavalanchecenter.org/observation/24175,,20150410,Unknown,0,0,Evelyn,1,0,0,"Wet Snow",Array,Superior,"UAC Staff",Array
24174,https://utahavalanchecenter.org/observation/24174,,20150409,Unknown,0,0,"Craig Gordon",0,0,0,"Wet Snow",Array,"Big Cottonwood Canyon","UAC Staff",Array
24082,https://utahavalanchecenter.org/observation/24082,,20150324,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Catherine's Pass","UAC Staff",Array
24069,https://utahavalanchecenter.org/observation/24069,North,20150323,10000,0,0,Evelyn,1,0,1,"Persistent Weak Layer",Array,"Patsy Marly","UAC Staff",Array
24030,https://utahavalanchecenter.org/observation/24030,,20150319,Unknown,0,0,"Greg Gagne and Erme Catino",1,0,0,,Array,"Lake Peak","UAC Staff",Array
24024,https://utahavalanchecenter.org/observation/24024,,20150318,Unknown,0,0,Evelyn,1,0,0,"Wet Snow",Array,"Alta Periphery","UAC Staff",Array
24005,https://utahavalanchecenter.org/observation/24005,,20150316,Unknown,0,0,"Hardesty and Wilson",1,0,0,,Array,"Park City Ridgeline","UAC Staff",Array
23976,https://utahavalanchecenter.org/observation/23976,Northeast,20150313,9900,40.60142789923,-111.55590675949,Kobernik,0,0,1,,Array,10420,"UAC Staff",Array
23920,https://utahavalanchecenter.org/observation/23920,North,20150309,9700,0,0,"Greg Gagne",1,0,1,"New Snow",Array,Wolverine,"UAC Staff",Array
23906,https://utahavalanchecenter.org/observation/23906,,20150308,Unknown,0,0,"Hardesty and Wilson",0,0,0,"New Snow",Array,10420,"UAC Staff",Array
23761,https://utahavalanchecenter.org/observation/23761,,20150303,Unknown,0,0,"Hardesty, Cawley",0,0,0,,Array,"Cottonwood Ridgeline","UAC Staff",Array
23742,https://utahavalanchecenter.org/observation/23742,,20150302,8600,40.603353025561,-111.58711050523,Kobernik,0,0,1,,Array,"Silver Lake","UAC Staff",Array
23739,https://utahavalanchecenter.org/observation/23739,,20150302,Unknown,0,0,Kobernik,0,0,0,,Array,"Guardsman Pass area","UAC Staff",Array
23734,https://utahavalanchecenter.org/observation/23734,,20150302,Unknown,0,0,Evelyn,1,0,0,"New Snow",Array,"Cardiff Pass","UAC Staff",Array
23715,https://utahavalanchecenter.org/observation/23715,,20150301,Unknown,0,0,Kobernik,1,0,0,"Persistent Weak Layer",Array,"Guardsman Pass area","UAC Staff",Array
23695,https://utahavalanchecenter.org/observation/23695,,20150228,Unknown,0,0,"Greg Gagne",1,0,0,"Persistent Weak Layer",Array,"Cardiff Fork","UAC Staff",Array
23684,https://utahavalanchecenter.org/observation/23684,,20150227,Unknown,0,0,"Greg Gagne",1,1,0,,Array,"Wolverine Peak","UAC Staff",Array
23681,https://utahavalanchecenter.org/observation/23681,North,20150227,9200,40.649457662116,-111.62160872135,Kobernik/Kendall,1,0,1,,Array,"Mill D North","UAC Staff",Array
23625,https://utahavalanchecenter.org/observation/23625,,20150223,10600,40.541856038472,-111.68392180116,Evelyn,1,0,0,"Persistent Weak Layer",Array,"White Pine","UAC Staff",Array
23608,https://utahavalanchecenter.org/observation/23608,,20150222,Unknown,0,0,"Hardesty, Diegel, Rich",1,0,0,"Wet Snow",Array,Cardiff/Mineral,"UAC Staff",Array
23588,https://utahavalanchecenter.org/observation/23588,North,20150221,10000,0,0,"Greg Gagne",1,0,1,,Array,"Silver Fork","UAC Staff",Array
23577,https://utahavalanchecenter.org/observation/23577,North,20150220,9600,40.578634436567,-111.61367081283,Kobernik,1,0,1,"Persistent Weak Layer",Array,"Albion Basin","UAC Staff",Array
23554,https://utahavalanchecenter.org/observation/23554,,20150218,Unknown,0,0,Lees,1,0,0,,Array,10420,"UAC Staff",Array
23463,https://utahavalanchecenter.org/observation/23463,,20150210,Unknown,0,0,"Greg Gagne",0,1,0,,Array,"Wolverine Peak","UAC Staff",Array
23459,https://utahavalanchecenter.org/observation/23459,,20150210,Unknown,0,0,"Hardesty; AAI Level 3",0,0,0,,Array,"Big Cottonwood Canyon","UAC Staff",Array
23413,https://utahavalanchecenter.org/observation/23413,,20150207,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Cardiac Ridge","UAC Staff",Array
23340,https://utahavalanchecenter.org/observation/23340,,20150203,Unknown,0,0,Lees,0,0,0,,Array,"Emma Ridges","UAC Staff",Array
23339,https://utahavalanchecenter.org/observation/23339,,20150203,Unknown,0,0,"Hardesty and Wilson",0,0,0,"Persistent Weak Layer",Array,Cardiff/Mineral,"UAC Staff",Array
23302,https://utahavalanchecenter.org/observation/23302,,20150131,Unknown,0,0,"Greg Gagne with Westminster College Level I Class",1,1,0,,Array,"Grizzly Gulch","UAC Staff",Array
23301,https://utahavalanchecenter.org/observation/23301,,20150131,Unknown,0,0,Kobernik,0,0,0,,Array,"Snake Creek","UAC Staff",Array
23144,https://utahavalanchecenter.org/observation/23144,,20150120,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Lake Peak","UAC Staff",Array
23142,https://utahavalanchecenter.org/observation/23142,,20150120,Unknown,0,0,"Hardesty, Wilson, Hamlin",0,0,0,,Array,"Wilson Glade","UAC Staff",Array
23082,https://utahavalanchecenter.org/observation/23082,,20150117,Unknown,0,0,"Greg Gagne",0,0,0,,Array,"Porter Fork","UAC Staff",Array
23060,https://utahavalanchecenter.org/observation/23060,North,20150116,9600,40.669928178058,-111.60362207129,"Hardesty, Konigsberg, and Wilson",0,1,0,"Persistent Weak Layer",Array,"Upper Mill Creek","UAC Staff",Array
22985,https://utahavalanchecenter.org/observation/22985,,20150113,Unknown,0,0,"Hardesty, Wilson, Eastman",0,0,0,"New Snow",Array,"Bear Trap","UAC Staff",Array
22981,https://utahavalanchecenter.org/observation/22981,,20150113,Unknown,0,0,"Greg Gagne",0,0,0,,Array,Meadows,"UAC Staff",Array
22963,https://utahavalanchecenter.org/observation/22963,,20150112,Unknown,0,0,Kobernik/Kendall,0,1,0,"New Snow",Array,"West Bowl","UAC Staff",Array
22881,https://utahavalanchecenter.org/observation/22881,,20150107,Unknown,0,0,"Trent Meisenheimer",1,0,0,,Array,"Mineral Fork","UAC Staff",Array
22857,https://utahavalanchecenter.org/observation/22857,East,20150106,9400,0,0,,1,0,1,,Array,Meadows,"UAC Staff",Array
22807,https://utahavalanchecenter.org/observation/22807,Northwest,20150103,9900,0,0,"Greg Gagne",1,0,1,,Array,"Raymond Peak","UAC Staff",Array
22769,https://utahavalanchecenter.org/observation/22769,Northeast,20150101,8900,40.694490606428,-111.59798382435,Brackelsberg,1,0,1,"New Snow",Array,"Murdock Peak","UAC Staff",Array
22763,https://utahavalanchecenter.org/observation/22763,Northeast,20150101,9200,0,0,"Greg Gagne",1,0,1,,Array,"Porter Fork","UAC Staff",Array
22743,https://utahavalanchecenter.org/observation/22743,Northeast,20141230,10300,0,0,"Dave Ream",0,0,1,,Array,"Catherine's Pass","UAC Staff",Array
22726,https://utahavalanchecenter.org/observation/22726,,20141230,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Maybird Gulch","UAC Staff",Array
22707,https://utahavalanchecenter.org/observation/22707,Southeast,20141229,9900,40.613738649885,-111.64452551518,Meisenheimer,1,0,0,"New Snow",Array,"Chicken Sh#! Ridge","UAC Staff",Array
22688,https://utahavalanchecenter.org/observation/22688,,20141228,Unknown,0,0,"Greg Gagne",1,0,0,"New Snow",Array,"Maybird Gulch","UAC Staff",Array
22686,https://utahavalanchecenter.org/observation/22686,Southwest,20141228,9400,40.676602316193,-111.67203568099,Kobernik/Larson,0,0,1,,Array,"Wilson Glade","UAC Staff",Array
22639,https://utahavalanchecenter.org/observation/22639,Northeast,20141226,9400,0,0,"Greg Gagne",1,1,1,"New Snow",Array,"Mineral Fork","UAC Staff",Array
22625,https://utahavalanchecenter.org/observation/22625,,20141225,Unknown,0,0,Kobernik,0,0,0,"New Snow",Array,"Mineral Fork","UAC Staff",Array
22610,https://utahavalanchecenter.org/observation/22610,,20141224,Unknown,0,0,Kobernik/Kendall,1,1,0,,Array,"Big Cottonwood Canyon","UAC Staff",Array
22606,https://utahavalanchecenter.org/observation/22606,Southeast,20141224,10200,40.581545156771,-111.57129048022,Brackelsberg,0,0,1,"New Snow",Array,"Snake Creek Pass","UAC Staff",Array
22583,https://utahavalanchecenter.org/observation/22583,,20141223,Unknown,0,0,"Greg Gagne",1,0,0,"New Snow",Array,"Park City Ridgeline","UAC Staff",Array
22523,https://utahavalanchecenter.org/observation/22523,East,20141221,9400,40.618854169714,-111.62699459706,Brackelsberg,1,0,1,"Persistent Weak Layer",Array,Meadows,"UAC Staff",Array
22506,https://utahavalanchecenter.org/observation/22506,North,20141220,9400,40.606763266591,-111.53942583714,Kobernik,0,0,1,,Array,"Guardsman Pass area","UAC Staff",Array
22482,https://utahavalanchecenter.org/observation/22482,Northwest,20141219,9400,0,0,"Greg Gagne",1,1,1,,Array,"Porter Fork","UAC Staff",Array
22470,https://utahavalanchecenter.org/observation/22470,,20141218,Unknown,0,0,"Greg Gagne",0,0,1,"Wet Snow",Array,"Silver Fork","UAC Staff",Array
22431,https://utahavalanchecenter.org/observation/22431,North,20141215,9700,0,0,"Greg Gagne",1,0,1,"Wet Snow",Array,"East Bowl","UAC Staff",Array
22406,https://utahavalanchecenter.org/observation/22406,,20141213,Unknown,0,0,"Greg Gagne",0,0,0,,Array,Wolverine,"UAC Staff",Array
22393,https://utahavalanchecenter.org/observation/22393,,20141212,Unknown,0,0,Kobernik/Kendall,1,1,0,"New Snow",Array,"Mineral Fork","UAC Staff",Array
22388,https://utahavalanchecenter.org/observation/22388,,20141212,Unknown,0,0,Evelyn,1,0,0,"New Snow",Array,"Salt Lake","UAC Staff",Array
22324,https://utahavalanchecenter.org/observation/22324,,20141207,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Grizzly Gulch","UAC Staff",Array
22317,https://utahavalanchecenter.org/observation/22317,North,20141207,9800,40.601015171503,-111.61924980759,Kobernik/Kendall,0,1,1,,Array,"Silver Fork","UAC Staff",Array
22299,https://utahavalanchecenter.org/observation/22299,Northwest,20141206,10400,40.594027257797,-111.56159161244,"Greg Gagne with Dave Pease",1,1,1,,Array,"Hidden Canyon","UAC Staff",Array
22256,https://utahavalanchecenter.org/observation/22256,Northeast,20141204,10000,0,0,Evelyn,1,0,1,,Array,"West Willow","UAC Staff",Array
22198,https://utahavalanchecenter.org/observation/22198,,20141130,Unknown,0,0,"Ross McIntyre",1,0,0,"New Snow",Array,"Guardsman Pass area","UAC Staff",Array
22184,https://utahavalanchecenter.org/observation/22184,Northeast,20141129,9100,40.535655259232,-111.60324095402,"Brackelsberg / Paradis",1,0,1,"New Snow",Array,"White Pine","UAC Staff",Array
22193,https://utahavalanchecenter.org/observation/22193,North,20141128,9600,40.60445020383,-111.56959435874,Evelyn,1,0,1,"New Snow",Array,10420,"UAC Staff",Array
22174,https://utahavalanchecenter.org/observation/22174,North,20141128,9300,40.604102424229,-111.62427805563,Kobernik/Kendall,0,1,1,"New Snow",Array,"Silver Fork","UAC Staff",Array
22161,https://utahavalanchecenter.org/observation/22161,,20141127,Unknown,0,0,Evelyn,1,0,0,"New Snow",Array,"Patsy Marly","UAC Staff",Array
22146,https://utahavalanchecenter.org/observation/22146,Northeast,20141126,9400,0,0,"Greg Gagne",1,1,1,"New Snow",Array,"Grizzly Gulch","UAC Staff",Array
22082,https://utahavalanchecenter.org/observation/22082,Northeast,20141123,9800,0,0,Kobernik/White,0,0,1,"New Snow",Array,"Park City Ridgeline","UAC Staff",Array
22079,https://utahavalanchecenter.org/observation/22079,Northwest,20141123,10400,40.578220549046,-111.59905670796,"Greg Gagne",1,0,1,"New Snow",Array,"Catherine's Pass","UAC Staff",Array
22045,https://utahavalanchecenter.org/observation/22045,,20141121,Unknown,0,0,,1,0,0,,Array,"Little Cottonwood Canyon","UAC Staff",Array
22041,https://utahavalanchecenter.org/observation/22041,,20141121,Unknown,0,0,Evelyn,1,0,0,,Array,"Reynolds Pk","UAC Staff",Array
21985,https://utahavalanchecenter.org/observation/21985,,20141116,Unknown,0,0,"Greg Gagne",1,0,0,"New Snow",Array,"Park City Ridgeline","UAC Staff",Array
21987,https://utahavalanchecenter.org/observation/21987,North,20141112,Unknown,40.57871320696,-111.61379955886,Kobernik,1,0,1,,Array,"Albion Basin","UAC Staff",Array
21924,https://utahavalanchecenter.org/observation/21924,,20141111,Unknown,0,0,Evelyn,1,0,0,"New Snow",Array,"Cardiff Pass","UAC Staff",Array
21884,https://utahavalanchecenter.org/observation/21884,,20141104,Unknown,0,0,Lees,0,0,0,,Array,"Alta Ski Area","UAC Staff",Array
21820,https://utahavalanchecenter.org/observation/21820,,20141007,Unknown,0,0,Kobernik,1,0,0,,Array,"Little Cottonwood Canyon","UAC Staff",Array
21543,https://utahavalanchecenter.org/observation/21543,,20140428,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Alta Periphery","UAC Staff",Array
21534,https://utahavalanchecenter.org/observation/21534,,20140426,Unknown,0,0,"Greg Gagne",1,0,0,,Array,"Days Fork","UAC Staff",Array
21523,https://utahavalanchecenter.org/observation/21523,,20140423,Unknown,0,0,"Greg Gagne",0,0,0,,Array,"Twin Lakes area","UAC Staff",Array
